Tipo_dia	Modo	Paradero	Comuna	Media_hora	Subidas_Promedio
SABADO	Metro	EL PARRON	LA CISTERNA	15:00:00	209
SABADO	Metro	EL PARRON	LA CISTERNA	15:30:00	152
SABADO	Metro	EL PARRON	LA CISTERNA	16:00:00	194
SABADO	Metro	EL PARRON	LA CISTERNA	16:30:00	145
SABADO	Metro	EL PARRON	LA CISTERNA	17:00:00	149
SABADO	Metro	EL PARRON	LA CISTERNA	17:30:00	169
SABADO	Metro	EL PARRON	LA CISTERNA	18:00:00	149
SABADO	Metro	EL PARRON	LA CISTERNA	18:30:00	210
SABADO	Metro	EL PARRON	LA CISTERNA	19:00:00	177
SABADO	Metro	EL PARRON	LA CISTERNA	19:30:00	129
SABADO	Metro	EL PARRON	LA CISTERNA	20:00:00	133
SABADO	Metro	EL PARRON	LA CISTERNA	20:30:00	66
SABADO	Metro	EL PARRON	LA CISTERNA	21:00:00	70
SABADO	Metro	EL PARRON	LA CISTERNA	21:30:00	73
SABADO	Metro	EL PARRON	LA CISTERNA	22:00:00	80
SABADO	Metro	EL PARRON	LA CISTERNA	22:30:00	42
SABADO	Metro	EL PARRON	LA CISTERNA	23:00:00	3
SABADO	Metro	ELISA CORREA	PUENTE ALTO	6:00:00	57
SABADO	Metro	ELISA CORREA	PUENTE ALTO	6:30:00	219
SABADO	Metro	ELISA CORREA	PUENTE ALTO	7:00:00	271
SABADO	Metro	ELISA CORREA	PUENTE ALTO	7:30:00	315
SABADO	Metro	ELISA CORREA	PUENTE ALTO	8:00:00	353
SABADO	Metro	ELISA CORREA	PUENTE ALTO	8:30:00	363
SABADO	Metro	ELISA CORREA	PUENTE ALTO	9:00:00	347
SABADO	Metro	ELISA CORREA	PUENTE ALTO	9:30:00	320
SABADO	Metro	ELISA CORREA	PUENTE ALTO	10:00:00	321
SABADO	Metro	ELISA CORREA	PUENTE ALTO	10:30:00	259
SABADO	Metro	ELISA CORREA	PUENTE ALTO	11:00:00	266
SABADO	Metro	ELISA CORREA	PUENTE ALTO	11:30:00	261
SABADO	Metro	ELISA CORREA	PUENTE ALTO	12:00:00	254
SABADO	Metro	ELISA CORREA	PUENTE ALTO	12:30:00	246
SABADO	Metro	ELISA CORREA	PUENTE ALTO	13:00:00	252
SABADO	Metro	ELISA CORREA	PUENTE ALTO	13:30:00	245
SABADO	Metro	ELISA CORREA	PUENTE ALTO	14:00:00	197
SABADO	Metro	ELISA CORREA	PUENTE ALTO	14:30:00	250
SABADO	Metro	ELISA CORREA	PUENTE ALTO	15:00:00	204
SABADO	Metro	ELISA CORREA	PUENTE ALTO	15:30:00	218
SABADO	Metro	ELISA CORREA	PUENTE ALTO	16:00:00	195
SABADO	Metro	ELISA CORREA	PUENTE ALTO	16:30:00	197
SABADO	Metro	ELISA CORREA	PUENTE ALTO	17:00:00	181
SABADO	Metro	ELISA CORREA	PUENTE ALTO	17:30:00	190
SABADO	Metro	ELISA CORREA	PUENTE ALTO	18:00:00	165
SABADO	Metro	ELISA CORREA	PUENTE ALTO	18:30:00	206
SABADO	Metro	ELISA CORREA	PUENTE ALTO	19:00:00	197
SABADO	Metro	ELISA CORREA	PUENTE ALTO	19:30:00	132
SABADO	Metro	ELISA CORREA	PUENTE ALTO	20:00:00	133
SABADO	Metro	ELISA CORREA	PUENTE ALTO	20:30:00	122
SABADO	Metro	ELISA CORREA	PUENTE ALTO	21:00:00	119
SABADO	Metro	ELISA CORREA	PUENTE ALTO	21:30:00	96
SABADO	Metro	ELISA CORREA	PUENTE ALTO	22:00:00	99
SABADO	Metro	ELISA CORREA	PUENTE ALTO	22:30:00	36
SABADO	Metro	ESCUELA MILITAR	LAS CONDES	6:00:00	57
SABADO	Metro	ESCUELA MILITAR	LAS CONDES	6:30:00	155
SABADO	Metro	ESCUELA MILITAR	LAS CONDES	7:00:00	281
SABADO	Metro	ESCUELA MILITAR	LAS CONDES	7:30:00	403
SABADO	Metro	ESCUELA MILITAR	LAS CONDES	8:00:00	420
SABADO	Metro	ESCUELA MILITAR	LAS CONDES	8:30:00	394
SABADO	Metro	ESCUELA MILITAR	LAS CONDES	9:00:00	419
SABADO	Metro	ESCUELA MILITAR	LAS CONDES	9:30:00	366
SABADO	Metro	ESCUELA MILITAR	LAS CONDES	10:00:00	355
SABADO	Metro	ESCUELA MILITAR	LAS CONDES	10:30:00	400
SABADO	Metro	ESCUELA MILITAR	LAS CONDES	11:00:00	390
SABADO	Metro	ESCUELA MILITAR	LAS CONDES	11:30:00	438
SABADO	Metro	ESCUELA MILITAR	LAS CONDES	12:00:00	643
SABADO	Metro	ESCUELA MILITAR	LAS CONDES	12:30:00	611
SABADO	Metro	ESCUELA MILITAR	LAS CONDES	13:00:00	917
SABADO	Metro	ESCUELA MILITAR	LAS CONDES	13:30:00	897
SABADO	Metro	ESCUELA MILITAR	LAS CONDES	14:00:00	1079
SABADO	Metro	ESCUELA MILITAR	LAS CONDES	14:30:00	830
SABADO	Metro	ESCUELA MILITAR	LAS CONDES	15:00:00	853
SABADO	Metro	ESCUELA MILITAR	LAS CONDES	15:30:00	805
SABADO	Metro	ESCUELA MILITAR	LAS CONDES	16:00:00	795
SABADO	Metro	ESCUELA MILITAR	LAS CONDES	16:30:00	783
SABADO	Metro	ESCUELA MILITAR	LAS CONDES	17:00:00	823
SABADO	Metro	ESCUELA MILITAR	LAS CONDES	17:30:00	843
SABADO	Metro	ESCUELA MILITAR	LAS CONDES	18:00:00	880
SABADO	Metro	ESCUELA MILITAR	LAS CONDES	18:30:00	683
SABADO	Metro	ESCUELA MILITAR	LAS CONDES	19:00:00	797
SABADO	Metro	ESCUELA MILITAR	LAS CONDES	19:30:00	761
SABADO	Metro	ESCUELA MILITAR	LAS CONDES	20:00:00	740
SABADO	Metro	ESCUELA MILITAR	LAS CONDES	20:30:00	878
SABADO	Metro	ESCUELA MILITAR	LAS CONDES	21:00:00	800
SABADO	Metro	ESCUELA MILITAR	LAS CONDES	21:30:00	528
SABADO	Metro	ESCUELA MILITAR	LAS CONDES	22:00:00	446
SABADO	Metro	ESCUELA MILITAR	LAS CONDES	22:30:00	258
SABADO	Metro	ESCUELA MILITAR	LAS CONDES	23:00:00	4
SABADO	Metro	ESTADIO NACIONAL	ÑUÑOA	6:00:00	2
SABADO	Metro	ESTADIO NACIONAL	ÑUÑOA	6:30:00	82
SABADO	Metro	ESTADIO NACIONAL	ÑUÑOA	7:00:00	147
SABADO	Metro	ESTADIO NACIONAL	ÑUÑOA	7:30:00	147
SABADO	Metro	ESTADIO NACIONAL	ÑUÑOA	8:00:00	141
SABADO	Metro	ESTADIO NACIONAL	ÑUÑOA	8:30:00	167
SABADO	Metro	ESTADIO NACIONAL	ÑUÑOA	9:00:00	216
SABADO	Metro	ESTADIO NACIONAL	ÑUÑOA	9:30:00	182
SABADO	Metro	ESTADIO NACIONAL	ÑUÑOA	10:00:00	148
SABADO	Metro	ESTADIO NACIONAL	ÑUÑOA	10:30:00	215
SABADO	Metro	ESTADIO NACIONAL	ÑUÑOA	11:00:00	183
SABADO	Metro	ESTADIO NACIONAL	ÑUÑOA	11:30:00	220
SABADO	Metro	ESTADIO NACIONAL	ÑUÑOA	12:00:00	225
SABADO	Metro	ESTADIO NACIONAL	ÑUÑOA	12:30:00	233
SABADO	Metro	ESTADIO NACIONAL	ÑUÑOA	13:00:00	292
SABADO	Metro	ESTADIO NACIONAL	ÑUÑOA	13:30:00	307
SABADO	Metro	ESTADIO NACIONAL	ÑUÑOA	14:00:00	265
SABADO	Metro	ESTADIO NACIONAL	ÑUÑOA	14:30:00	234
SABADO	Metro	ESTADIO NACIONAL	ÑUÑOA	15:00:00	201
SABADO	Metro	ESTADIO NACIONAL	ÑUÑOA	15:30:00	186
SABADO	Metro	ESTADIO NACIONAL	ÑUÑOA	16:00:00	199
SABADO	Metro	ESTADIO NACIONAL	ÑUÑOA	16:30:00	233
SABADO	Metro	ESTADIO NACIONAL	ÑUÑOA	17:00:00	248
SABADO	Metro	ESTADIO NACIONAL	ÑUÑOA	17:30:00	194
SABADO	Metro	ESTADIO NACIONAL	ÑUÑOA	18:00:00	179
SABADO	Metro	ESTADIO NACIONAL	ÑUÑOA	18:30:00	235
SABADO	Metro	ESTADIO NACIONAL	ÑUÑOA	19:00:00	208
SABADO	Metro	ESTADIO NACIONAL	ÑUÑOA	19:30:00	165
SABADO	Metro	ESTADIO NACIONAL	ÑUÑOA	20:00:00	156
SABADO	Metro	ESTADIO NACIONAL	ÑUÑOA	20:30:00	115
SABADO	Metro	ESTADIO NACIONAL	ÑUÑOA	21:00:00	103
SABADO	Metro	ESTADIO NACIONAL	ÑUÑOA	21:30:00	88
SABADO	Metro	ESTADIO NACIONAL	ÑUÑOA	22:00:00	67
SABADO	Metro	ESTADIO NACIONAL	ÑUÑOA	22:30:00	34
SABADO	Metro	ESTADIO NACIONAL	ÑUÑOA	23:00:00	3
SABADO	Metro	FERNANDO CASTILLO VELASCO	LA REINA	6:30:00	69
SABADO	Metro	FERNANDO CASTILLO VELASCO	LA REINA	7:00:00	89
SABADO	Metro	FERNANDO CASTILLO VELASCO	LA REINA	7:30:00	121
SABADO	Metro	FERNANDO CASTILLO VELASCO	LA REINA	8:00:00	151
SABADO	Metro	FERNANDO CASTILLO VELASCO	LA REINA	8:30:00	149
SABADO	Metro	FERNANDO CASTILLO VELASCO	LA REINA	9:00:00	192
SABADO	Metro	FERNANDO CASTILLO VELASCO	LA REINA	9:30:00	172
SABADO	Metro	FERNANDO CASTILLO VELASCO	LA REINA	10:00:00	137
SABADO	Metro	FERNANDO CASTILLO VELASCO	LA REINA	10:30:00	124
SABADO	Metro	FERNANDO CASTILLO VELASCO	LA REINA	11:00:00	140
SABADO	Metro	FERNANDO CASTILLO VELASCO	LA REINA	11:30:00	167
SABADO	Metro	FERNANDO CASTILLO VELASCO	LA REINA	12:00:00	141
SABADO	Metro	FERNANDO CASTILLO VELASCO	LA REINA	12:30:00	164
SABADO	Metro	FERNANDO CASTILLO VELASCO	LA REINA	13:00:00	169
SABADO	Metro	FERNANDO CASTILLO VELASCO	LA REINA	13:30:00	167
SABADO	Metro	FERNANDO CASTILLO VELASCO	LA REINA	14:00:00	184
SABADO	Metro	FERNANDO CASTILLO VELASCO	LA REINA	14:30:00	154
SABADO	Metro	FERNANDO CASTILLO VELASCO	LA REINA	15:00:00	147
SABADO	Metro	FERNANDO CASTILLO VELASCO	LA REINA	15:30:00	136
SABADO	Metro	FERNANDO CASTILLO VELASCO	LA REINA	16:00:00	152
SABADO	Metro	FERNANDO CASTILLO VELASCO	LA REINA	16:30:00	138
SABADO	Metro	FERNANDO CASTILLO VELASCO	LA REINA	17:00:00	153
SABADO	Metro	FERNANDO CASTILLO VELASCO	LA REINA	17:30:00	134
SABADO	Metro	FERNANDO CASTILLO VELASCO	LA REINA	18:00:00	205
SABADO	Metro	FERNANDO CASTILLO VELASCO	LA REINA	18:30:00	158
SABADO	Metro	FERNANDO CASTILLO VELASCO	LA REINA	19:00:00	168
SABADO	Metro	FERNANDO CASTILLO VELASCO	LA REINA	19:30:00	143
SABADO	Metro	FERNANDO CASTILLO VELASCO	LA REINA	20:00:00	157
SABADO	Metro	FERNANDO CASTILLO VELASCO	LA REINA	20:30:00	105
SABADO	Metro	FERNANDO CASTILLO VELASCO	LA REINA	21:00:00	101
SABADO	Metro	FERNANDO CASTILLO VELASCO	LA REINA	21:30:00	62
SABADO	Metro	FERNANDO CASTILLO VELASCO	LA REINA	22:00:00	88
SABADO	Metro	FERNANDO CASTILLO VELASCO	LA REINA	22:30:00	48
SABADO	Metro	FERNANDO CASTILLO VELASCO	LA REINA	23:00:00	3
SABADO	Metro	FERROCARRIL	QUILICURA	6:30:00	20
SABADO	Metro	FERROCARRIL	QUILICURA	7:00:00	63
SABADO	Metro	FERROCARRIL	QUILICURA	7:30:00	83
SABADO	Metro	FERROCARRIL	QUILICURA	8:00:00	75
SABADO	Metro	FERROCARRIL	QUILICURA	8:30:00	94
SABADO	Metro	FERROCARRIL	QUILICURA	9:00:00	64
SABADO	Metro	FERROCARRIL	QUILICURA	9:30:00	56
SABADO	Metro	FERROCARRIL	QUILICURA	10:00:00	61
SABADO	Metro	FERROCARRIL	QUILICURA	10:30:00	44
SABADO	Metro	FERROCARRIL	QUILICURA	11:00:00	59
SABADO	Metro	FERROCARRIL	QUILICURA	11:30:00	39
SABADO	Metro	FERROCARRIL	QUILICURA	12:00:00	60
SABADO	Metro	FERROCARRIL	QUILICURA	12:30:00	43
SABADO	Metro	FERROCARRIL	QUILICURA	13:00:00	75
SABADO	Metro	FERROCARRIL	QUILICURA	13:30:00	64
SABADO	Metro	FERROCARRIL	QUILICURA	14:00:00	150
SABADO	Metro	FERROCARRIL	QUILICURA	14:30:00	101
SABADO	Metro	FERROCARRIL	QUILICURA	15:00:00	58
SABADO	Metro	FERROCARRIL	QUILICURA	15:30:00	41
SABADO	Metro	FERROCARRIL	QUILICURA	16:00:00	59
SABADO	Metro	FERROCARRIL	QUILICURA	16:30:00	49
SABADO	Metro	FERROCARRIL	QUILICURA	17:00:00	71
SABADO	Metro	FERROCARRIL	QUILICURA	17:30:00	50
SABADO	Metro	FERROCARRIL	QUILICURA	18:00:00	53
SABADO	Metro	FERROCARRIL	QUILICURA	18:30:00	33
SABADO	Metro	FERROCARRIL	QUILICURA	19:00:00	51
SABADO	Metro	FERROCARRIL	QUILICURA	19:30:00	28
SABADO	Metro	FERROCARRIL	QUILICURA	20:00:00	34
SABADO	Metro	FERROCARRIL	QUILICURA	20:30:00	38
SABADO	Metro	FERROCARRIL	QUILICURA	21:00:00	24
SABADO	Metro	FERROCARRIL	QUILICURA	21:30:00	18
SABADO	Metro	FERROCARRIL	QUILICURA	22:00:00	19
SABADO	Metro	FERROCARRIL	QUILICURA	22:30:00	10
SABADO	Metro	FRANCISCO BILBAO	LAS CONDES	6:00:00	7
SABADO	Metro	FRANCISCO BILBAO	LAS CONDES	6:30:00	45
SABADO	Metro	FRANCISCO BILBAO	LAS CONDES	7:00:00	99
SABADO	Metro	FRANCISCO BILBAO	LAS CONDES	7:30:00	94
SABADO	Metro	FRANCISCO BILBAO	LAS CONDES	8:00:00	136
SABADO	Metro	FRANCISCO BILBAO	LAS CONDES	8:30:00	139
SABADO	Metro	FRANCISCO BILBAO	LAS CONDES	9:00:00	129
SABADO	Metro	FRANCISCO BILBAO	LAS CONDES	9:30:00	134
SABADO	Metro	FRANCISCO BILBAO	LAS CONDES	10:00:00	138
SABADO	Metro	FRANCISCO BILBAO	LAS CONDES	10:30:00	144
SABADO	Metro	FRANCISCO BILBAO	LAS CONDES	11:00:00	152
SABADO	Metro	FRANCISCO BILBAO	LAS CONDES	11:30:00	154
SABADO	Metro	FRANCISCO BILBAO	LAS CONDES	12:00:00	192
SABADO	Metro	FRANCISCO BILBAO	LAS CONDES	12:30:00	216
SABADO	Metro	FRANCISCO BILBAO	LAS CONDES	13:00:00	267
SABADO	Metro	FRANCISCO BILBAO	LAS CONDES	13:30:00	270
